MatchId,SummonerId,SummonerLevel,QueuesRanks,ChampionName,Mastery,LastTimeChampionPlayed,Summoner1,Summoner2,Role,Team
EUW1_6418058977,wfitNklUsmmsc6xS4X3ogmDHQpCA1oXS3iSfFkj5yLu9qvA,152,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'II'}]",Nocturne,250573,1685721471000,4,11,JUNGLE,Blue
EUW1_6418058977,F7R0V9xUzq_QEgh-8-RiReOmNic9ZHwsDGyaRtvlO_s7nxA,286,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'III'}]",Nautilus,7367,1685564199000,4,12,MIDDLE,Blue
EUW1_6418058977,J63GdA-PhoAkW5SqeuMdd7PX7R9KM50v5mgCv0s-HtQE2Pg,325,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Xayah,113964,1684867997000,4,7,BOTTOM,Blue
EUW1_6418058977,bf0G3CqiK2BLSPA6ynXkTQqK_ouYNn_LtaJ1WndHyTiLTSKq,503,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Rakan,24071,1685365535000,4,14,UTILITY,Blue
EUW1_6417995707,0h4Cs7fKO4mpDHjKoFAOZcsNC0pklwDHSQ1rOhhlMNvQfckJ,396,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'III'}]",Sett,394109,1685095985000,4,12,TOP,Red
EUW1_6417995707,HMN8Vxs5EfuRuq30sKdzD3d2hQq_PslgT5PF3YZJdGhi7RSr,193,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'IV'}]",Khazix,6913,1685391418000,4,11,JUNGLE,Red
EUW1_6417995707,_S_FX7ZxXJ9pjtu69iHN1ajntQNrSPGkoLiSczGCcTkIU7s,322,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'I'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'II'}]",Akali,53805,1684866054000,14,4,MIDDLE,Red
EUW1_6417995707,HuK9GQRBah46ZufQ6p__8LgoO2zR_0h7AV7TBXwpLVsfkIQJ,48,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Aphelios,6793,1685267008000,6,4,BOTTOM,Red
EUW1_6417995707,L7O3fcN4MH06vhrpuXTjxl7-18THAMFRUXQoWf16JZM2D9c,178,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'III'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Lissandra,84806,1684866054000,4,3,UTILITY,Red
EUW1_6417995707,aPb_uLHogxStjXpaAJ0FWy9rDDZp-__Q4DNxSHDimEHCjvM,151,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'III'}]",Malphite,61080,1685563568000,12,4,TOP,Blue
EUW1_6417995707,4aWi_3cn0LW97dzSZNbvhELbJcU14QlWgRkl2Jz7WRNaO40,125,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'I'}]",Volibear,26382,1685771237000,11,4,JUNGLE,Blue
EUW1_6417995707,z6YM4_efLrny6NF4Wx3hPU-sQztwxwRMVVv-saCBSLBSaHzD,120,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'PLATINUM', 'rank': 'IV'}]",Yasuo,98404,1685563963000,4,14,MIDDLE,Blue
EUW1_6417995707,J63GdA-PhoAkW5SqeuMdd7PX7R9KM50v5mgCv0s-HtQE2Pg,325,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Caitlyn,146490,1685298650000,4,7,BOTTOM,Blue
EUW1_6417995707,g3mNCBvNfcqrGoavzcMw_T4BUAN4C-y7psRlStGh5rk1xG0,298,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'GOLD', 'rank': 'IV'}]",Lux,222247,1685390212000,14,4,UTILITY,Blue
EUW1_6413356470,JCDxNoWoIQZeCZt7uStTlbCm9VaY_BkWebkIhdBLC8ccvIt3,74,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'IV'}]",Irelia,2388,1685224031000,12,4,TOP,Red
EUW1_6413356470,n5YbS6vIWoSU6Fn2v9eC3cAFeo6agDXJIff2B9fSGTTKQlc,232,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Diana,47949,1684614018000,4,11,JUNGLE,Red
EUW1_6413356470,7RsF4H6shwNCsXjehAVr5uruYgAnu-KFei04MYQNvcoto8xJtxcDPMgmBg,31,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'BRONZE', 'rank': 'II'}]",Yasuo,12719,1684614018000,4,14,MIDDLE,Red
EUW1_6413356470,J63GdA-PhoAkW5SqeuMdd7PX7R9KM50v5mgCv0s-HtQE2Pg,325,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'SILVER', 'rank': 'I'}]",Lucian,251617,1685734410000,4,7,BOTTOM,Red
EUW1_6413356470,o6d_o5rpNGRQZsMDJKN-SzucoPF-6MdqGf5FpCcRS7B_DFyKOqtvumvIvw,66,"[{'queueType': 'RANKED_TFT_DOUBLE_UP', 'tier': 'PLATINUM', 'rank': 'IV'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Janna,59799,1685489542000,4,14,UTILITY,Red
EUW1_6413356470,JffJEyQF5D_NmzMvIhxyuRVKycyvuANUs5U0RfpqzfhpVGfAq8NuMf_now,129,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}, {'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'II'}]",Illaoi,129903,1685719799000,12,4,TOP,Blue
EUW1_6413356470,C4ZqH0tlVLtDHM4p6bcFYeogoeSrbbli3l1zrHvTm6Z6waeJ,439,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'SILVER', 'rank': 'III'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'III'}]",Kayn,43659,1684950276000,14,11,JUNGLE,Blue
EUW1_6413356470,5nQNmhkur4zWfMP9dkdKrcjzzHc_H9AS9SH8_mZyq4fGT0k,195,"[{'queueType': 'RANKED_FLEX_SR', 'tier': 'BRONZE', 'rank': 'III'}, {'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Fizz,87724,1685791985094,4,14,MIDDLE,Blue
EUW1_6413356470,qvTdjkdC3KBw2TNwkV5N-P1vEOVZ8yXJD3uOXXoznumx0JM1,554,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'IV'}]",Jinx,168476,1685404783000,7,4,BOTTOM,Blue
EUW1_6413356470,m9tytWUG47L4--hFF67poZhlg0sap6mEgylnWt3nSzIWhfU,718,"[{'queueType': 'RANKED_SOLO_5x5', 'tier': 'GOLD', 'rank': 'III'}]",Brand,53965,1684614018000,4,14,UTILITY,Blue
